Relic,Win
Bottled Lightning,True
PreservedInsect,True
Question Card,True
Sundial,True
Letter Opener,True
Bag of Preparation,True
Fusion Hammer,True
Singing Bowl,True
Happy Flower,True
Juzu Bracelet,True
Meat on the Bone,True
Oddly Smooth Stone,True
HornCleat,True
Blue Candle,True
Pen Nib,True
Eternal Feather,True
Pear,True
Chemical X,True
Blood Vial,True
Mango,True
Ring of the Snake,False
Mummified Hand,False
Ice Cream,False
Sling,False
StrikeDummy,False
Coffee Dripper,False
Red Mask,False
InkBottle,False
Peace Pipe,False
Ornamental Fan,False
Bag of Marbles,False
Oddly Smooth Stone,False
HoveringKite,False
CeramicFish,False
Ginger,False
ClockworkSouvenir,False
Vajra,False
Ring of the Snake,False
PreservedInsect,False
Prayer Wheel,False
Peace Pipe,False
Bottled Tornado,False
Ice Cream,False
HoveringKite,False
Oddly Smooth Stone,False
Orichalcum,False
Cursed Key,False
Lee's Waffle,False
Darkstone Periapt,False
Nunchaku,False
Toxic Egg 2,False
Old Coin,False
Ring of the Snake,False
Snake Skull,False
Mango,False
CaptainsWheel,False
Shovel,False
Coffee Dripper,False
Toy Ornithopter,False
WingedGreaves,False
StoneCalendar,False
The Courier,False
SlaversCollar,False
Gambling Chip,False
Ring of the Serpent,True
NeowsBlessing,True
Bag of Marbles,True
Frozen Egg 2,True
Ice Cream,True
Akabeko,True
Lizard Tail,True
TungstenRod,True
Pandora's Box,True
Art of War,True
Bag of Preparation,True
Nilry's Codex,True
Mummified Hand,True
Gremlin Horn,True
Dream Catcher,True
Omamori,True
Peace Pipe,True
Eternal Feather,True
Happy Flower,True
Prayer Wheel,True
Toolbox,True
Vajra,True
Ring of the Snake,False
Membership Card,False
Juzu Bracelet,False
Ice Cream,False
Ring of the Serpent,True
Frozen Eye,True
Bag of Preparation,True
Meat on the Bone,True
StoneCalendar,True
SacredBark,True
Bronze Scales,True
Akabeko,True
War Paint,True
Omamori,True
Thread and Needle,True
FossilizedHelix,True
Boot,True
Ring of the Snake,False
NeowsBlessing,False
Golden Idol,False
Darkstone Periapt,False
Bottled Lightning,False
Boot,False
Pantograph,False
Potion Belt,False
CeramicFish,False
Philosopher's Stone,False
Red Mask,False
HornCleat,False
Nilry's Codex,False
War Paint,False
Ring of the Snake,True
Art of War,True
Toy Ornithopter,True
Juzu Bracelet,True
Bottled Tornado,True
Bag of Marbles,True
Fusion Hammer,True
Omamori,True
Mummified Hand,True
Turnip,True
PreservedInsect,True
HoveringKite,True
White Beast Statue,True
Bag of Preparation,True
Pen Nib,True
Potion Belt,True
Lantern,True
Whetstone,True
Oddly Smooth Stone,True
Akabeko,True
Ring of the Snake,True
Unceasing Top,True
Ornamental Fan,True
Pear,True
Snecko Eye,True
Nunchaku,True
Thread and Needle,True
StoneCalendar,True
Mummified Hand,True
Meat on the Bone,True
HoveringKite,True
StrikeDummy,True
Red Mask,True
Mercury Hourglass,True
Ancient Tea Set,True
Orichalcum,True
Ring of the Snake,False
NeowsBlessing,False
Bag of Marbles,False
Letter Opener,False
FossilizedHelix,False
Membership Card,False
Philosopher's Stone,False
Akabeko,False
Regal Pillow,False
HornCleat,False
Dream Catcher,False
CaptainsWheel,False
Ring of the Snake,True
Du-Vu Doll,True
Orichalcum,True
Vajra,True
WristBlade,True
Potion Belt,True
Enchiridion,True
Pen Nib,True
Shuriken,True
MawBank,True
Whetstone,True
Blood Vial,True
SlaversCollar,True
Ginger,True
Blue Candle,True
The Courier,True
Bronze Scales,True
Tingsha,True
Membership Card,True
Bird Faced Urn,True
Ring of the Serpent,True
Unceasing Top,True
Mercury Hourglass,True
Lee's Waffle,True
MawBank,True
WarpedTongs,True
Sundial,True
Shuriken,True
Pantograph,True
Omamori,True
Runic Pyramid,True
Thread and Needle,True
TungstenRod,True
Chemical X,True
Strawberry,True
Ring of the Snake,True
Bag of Marbles,True
Mummified Hand,True
Bronze Scales,True
PreservedInsect,True
Pandora's Box,True
Enchiridion,True
Girya,True
Bag of Preparation,True
MawBank,True
Old Coin,True
Fusion Hammer,True
ClockworkSouvenir,True
FossilizedHelix,True
TungstenRod,True
Toy Ornithopter,True
Meat on the Bone,True
Strawberry,True
Ring of the Snake,False
Oddly Smooth Stone,False
Bronze Scales,False
Pear,False
Happy Flower,False
Fusion Hammer,False
Potion Belt,False
Cauldron,False
Art of War,False
Akabeko,False
StrikeDummy,False
Toy Ornithopter,False
Philosopher's Stone,False
Bag of Preparation,False
Vajra,False
Bag of Marbles,False
Nunchaku,False
Gremlin Horn,False
Ring of the Snake,False
Bird Faced Urn,False
Omamori,False
Blood Vial,False
Singing Bowl,False
Ring of the Snake,True
Paper Crane,True
HornCleat,True
Anchor,True
Bag of Preparation,True
Shovel,True
Pandora's Box,True
Singing Bowl,True
Turnip,True
Gambling Chip,True
Pocketwatch,True
Coffee Dripper,True
Red Mask,True
Centennial Puzzle,True
Whetstone,True
The Courier,True
Pen Nib,True
Ring of the Serpent,True
Blue Candle,True
Ginger,True
Thread and Needle,True
Smiling Mask,True
Meat on the Bone,True
Fusion Hammer,True
Lantern,True
Pantograph,True
Tiny Chest,True
Question Card,True
Darkstone Periapt,True
Enchiridion,True
Lee's Waffle,True
Mummified Hand,True
Membership Card,True
Vajra,True
Incense Burner,True
TheAbacus,True
Nunchaku,True
OrangePellets,True
Mercury Hourglass,True
Boot,True
StoneCalendar,True
Ring of the Snake,False
NeowsBlessing,False
Strawberry,False
Bag of Preparation,False
Blood Vial,False
Regal Pillow,False
Velvet Choker,False
Happy Flower,False
Incense Burner,False
Ice Cream,False
MawBank,False
Astrolabe,False
Ring of the Snake,False
NeowsBlessing,False
Vajra,False
Strawberry,False
Pantograph,False
MawBank,False
Pandora's Box,False
DollysMirror,False
Nunchaku,False
Calipers,False
Oddly Smooth Stone,False
Bottled Lightning,False
Cursed Key,False
Girya,False
ClockworkSouvenir,False
Art of War,False
Potion Belt,False
Darkstone Periapt,False
StrikeDummy,False
Ring of the Snake,True
Thread and Needle,True
Sundial,True
Nunchaku,True
Bottled Flame,True
Pen Nib,True
Runic Pyramid,True
WingedGreaves,True
Blue Candle,True
Toy Ornithopter,True
Oddly Smooth Stone,True
SlaversCollar,True
DollysMirror,True
Happy Flower,True
MealTicket,True
Bag of Marbles,True
Juzu Bracelet,True
Pantograph,True
Ice Cream,True
Orichalcum,True
Ring of the Snake,True
Snake Skull,True
Nunchaku,True
Matryoshka,True
Bag of Preparation,True
Whetstone,True
Runic Pyramid,True
Frozen Eye,True
Paper Crane,True
Art of War,True
MealTicket,True
StoneCalendar,True
WristBlade,True
TwistedFunnel,True
Unceasing Top,True
Tough Bandages,True
Smiling Mask,True
Toy Ornithopter,True
Ancient Tea Set,True
Torii,True
Ring of the Snake,True
The Courier,True
ClockworkSouvenir,True
TungstenRod,True
Sundial,True
Ninja Scroll,True
Cursed Key,True
Juzu Bracelet,True
PreservedInsect,True
TheAbacus,True
White Beast Statue,True
Matryoshka,True
HoveringKite,True
StoneCalendar,True
Mark of the Bloom,True
Bronze Scales,True
Shovel,True
Nunchaku,True
Whetstone,True
StrikeDummy,True
Centennial Puzzle,True
Snake Skull,True
Ring of the Snake,False
Paper Crane,False
White Beast Statue,False
Ring of the Snake,False
Bloody Idol,False
Matryoshka,False
Bag of Marbles,False
Letter Opener,False
Peace Pipe,False
Pandora's Box,False
War Paint,False
Potion Belt,False
Art of War,False
Strawberry,False
Ring of the Snake,False
Golden Idol,False
Singing Bowl,False
Meat on the Bone,False
StrikeDummy,False
SlaversCollar,False
Orrery,False
Orichalcum,False
White Beast Statue,False
Question Card,False
Ring of the Snake,False
Vajra,False
Snake Skull,False
Singing Bowl,False
Omamori,False
Whetstone,False
Coffee Dripper,False
Centennial Puzzle,False
Paper Crane,False
Question Card,False
Peace Pipe,False
Sozu,False
Dream Catcher,False
Orichalcum,False
Boot,False
Gremlin Horn,False
Ring of the Snake,False
NeowsBlessing,False
Happy Flower,False
Regal Pillow,False
Potion Belt,False
Orichalcum,False
Oddly Smooth Stone,False
Bottled Flame,False
Coffee Dripper,False
Art of War,False
Gremlin Horn,False
Bottled Lightning,False
Ring of the Snake,False
GremlinMask,False
Bottled Tornado,False
Oddly Smooth Stone,False
Philosopher's Stone,False
Gremlin Horn,False
Anchor,False
Lantern,False
Ring of the Snake,False
Peace Pipe,False
Golden Idol,False
Bag of Marbles,False
White Beast Statue,False
Ninja Scroll,False
Empty Cage,False
Cauldron,False
Frozen Egg 2,False
Art of War,False
TungstenRod,False
Runic Dome,False
Turnip,False
Thread and Needle,False
Ring of the Snake,False
Ring of the Snake,False
Pantograph,False
Shuriken,False
Philosopher's Stone,False
Ring of the Snake,False
Golden Idol,False
War Paint,False
Snake Skull,False
Art of War,False
Blood Vial,False
Ring of the Snake,False
Question Card,False
Smiling Mask,False
Bag of Marbles,False
SlaversCollar,False
Frozen Eye,False
Ice Cream,False
Ring of the Snake,False
Juzu Bracelet,False
Strawberry,False
Nunchaku,False
Boot,False
Coffee Dripper,False
Red Mask,False
Happy Flower,False
Toxic Egg 2,False
Lizard Tail,False
Calipers,False
Ornamental Fan,False
Orrery,False
Mercury Hourglass,False
Ring of the Snake,False
Toxic Egg 2,False
Boot,False
Oddly Smooth Stone,False
White Beast Statue,False
Bag of Preparation,False
Ring of the Snake,False
Ring of the Snake,True
Bronze Scales,True
Regal Pillow,True
Singing Bowl,True
Juzu Bracelet,True
Runic Pyramid,True
Medical Kit,True
Boot,True
Bag of Preparation,True
Cursed Key,True
Gambling Chip,True
Ancient Tea Set,True
CeramicFish,True
War Paint,True
Ring of the Snake,False
Sundial,False
Matryoshka,False
Happy Flower,False
Odd Mushroom,False
Runic Pyramid,False
Orrery,False
Potion Belt,False
Orichalcum,False
Toxic Egg 2,False
Cursed Key,True
Matryoshka,True
Letter Opener,True
Bottled Tornado,True
The Specimen,True
Coffee Dripper,True
Red Mask,True
Shuriken,True
MealTicket,True
White Beast Statue,True
Astrolabe,True
Turnip,True
TwistedFunnel,True
Vajra,True
Orichalcum,True
Ring of the Snake,False
Gambling Chip,False
Turnip,False
Girya,False
Ring of the Snake,False
NeowsBlessing,False
Golden Idol,False
Paper Crane,False
CeramicFish,False
Astrolabe,False
Enchiridion,False
Red Mask,False
Akabeko,False
Ring of the Snake,True
TungstenRod,True
Omamori,True
Ninja Scroll,True
FossilizedHelix,True
Dream Catcher,True
SacredBark,True
Red Mask,True
Snake Skull,True
Frozen Egg 2,True
InkBottle,True
Incense Burner,True
Matryoshka,True
Shovel,True
White Beast Statue,True
TheAbacus,True
Busted Crown,True
Mummified Hand,True
Art of War,True
PreservedInsect,True
Singing Bowl,True
Gremlin Horn,True
Bottled Lightning,True
Anchor,True
Cauldron,True
Pear,True
Ring of the Snake,True
Gambling Chip,True
Molten Egg 2,True
White Beast Statue,True
Pandora's Box,True
Red Mask,True
Vajra,True
Bronze Scales,True
Turnip,True
Lee's Waffle,True
StoneCalendar,True
Bag of Preparation,True
Astrolabe,True
Mango,True
Toy Ornithopter,True
Snake Skull,True
Nunchaku,True
Ring of the Snake,True
Boot,True
Happy Flower,True
Art of War,True
Runic Pyramid,True
Nloth's Gift,True
Orichalcum,True
Red Mask,True
Anchor,True
Bronze Scales,True
Empty Cage,True
TungstenRod,True
Dream Catcher,True
Vajra,True
Toy Ornithopter,True
Ring of the Snake,False
Gremlin Horn,False
Cracked Core,False
Golden Idol,False
Calling Bell,False
Bag of Preparation,False
HornCleat,False
Gambling Chip,False
Cables,False
Omamori,False
Nunchaku,False
Mango,False
ClockworkSouvenir,False
Cracked Core,True
Golden Idol,True
PrismaticShard,True
White Beast Statue,True
Vajra,True
Old Coin,True
Happy Flower,True
Snecko Eye,True
Red Mask,True
DollysMirror,True
Whetstone,True
Membership Card,True
Mummified Hand,True
Gambling Chip,True
Pandora's Box,True
Kunai,True
Mercury Hourglass,True
Darkstone Periapt,True
Ancient Tea Set,True
Lee's Waffle,True
Lantern,True
Calipers,True
Busted Crown,True
Mercury Hourglass,True
Pear,True
Calipers,True
Dream Catcher,True
Pandora's Box,True
Bag of Marbles,True
Bag of Preparation,True
Pantograph,True
Sundial,True
Strawberry,True
Coffee Dripper,True
Gambling Chip,True
Ice Cream,True
Unceasing Top,True
Ancient Tea Set,True
Frozen Egg 2,True
Membership Card,True
War Paint,True
InkBottle,True
Cracked Core,False
MealTicket,False
Pocketwatch,False
Unceasing Top,False
CeramicFish,False
SlaversCollar,False
Centennial Puzzle,False
Eternal Feather,False
Nuclear Battery,False
Strawberry,False
Singing Bowl,False
OrangePellets,False
Pen Nib,False
Cracked Core,True
Kunai,True
Tiny Chest,True
Pear,True
Ornamental Fan,True
InkBottle,True
Bronze Scales,True
Pandora's Box,True
Dead Branch,True
War Paint,True
Akabeko,True
Runic Pyramid,True
Pocketwatch,True
OrangePellets,True
Emotion Chip,True
Question Card,True
Unceasing Top,True
StrikeDummy,True
Singing Bowl,True
Toolbox,True
PrismaticShard,True
Blood Vial,True
Cracked Core,False
Potion Belt,False
Odd Mushroom,False
Happy Flower,False
Anchor,False
Lantern,False
Black Star,False
WarpedTongs,False
Bag of Marbles,False
Pen Nib,False
Vajra,False
Regal Pillow,False
Centennial Puzzle,False
Tiny House,False
Thread and Needle,False
DataDisk,False
Bottled Tornado,False
Ancient Tea Set,False
Pear,False
Blood Vial,False
StrikeDummy,False
Cursed Key,False
Mummified Hand,False
SlaversCollar,False
Dead Branch,False
Symbiotic Virus,False
Blood Vial,False
Dream Catcher,False
Empty Cage,False
Centennial Puzzle,False
White Beast Statue,False
Ectoplasm,False
Bag of Preparation,False
Pantograph,False
Prayer Wheel,False
Astrolabe,False
Cracked Core,False
PreservedInsect,False
Happy Flower,False
Molten Egg 2,False
Omamori,False
Black Star,False
Lizard Tail,False
Lantern,False
Medical Kit,False
Blood Vial,False
Bag of Preparation,False
Art of War,False
Nunchaku,False
Pear,False
Toy Ornithopter,False
Coffee Dripper,False
Pen Nib,False
CeramicFish,False
Darkstone Periapt,False
Centennial Puzzle,False
Orichalcum,False
Kunai,False
DataDisk,False
Strange Spoon,False
Akabeko,False
Strawberry,False
SlaversCollar,False
Dream Catcher,False
Mummified Hand,False
White Beast Statue,False
StrikeDummy,False
Anchor,False
Nuclear Battery,False
Art of War,False
Blood Vial,False
Juzu Bracelet,False
Cracked Core,False
Odd Mushroom,False
Lizard Tail,False
Gambling Chip,False
Empty Cage,False
Ancient Tea Set,False
Bag of Preparation,False
Blue Candle,False
Pocketwatch,False
Runic Dome,False
Lantern,False
Cracked Core,False
Dream Catcher,False
Vajra,False
Pear,False
Sling,False
FossilizedHelix,False
Akabeko,False
Philosopher's Stone,False
Tiny Chest,False
PreservedInsect,False
Necronomicon,False
Happy Flower,False
Coffee Dripper,False
ClockworkSouvenir,False
Potion Belt,False
Toy Ornithopter,False
Smiling Mask,False
Ornamental Fan,False
Chemical X,False
Letter Opener,False
Snecko Eye,False
Ancient Tea Set,False
Cracked Core,True
Pocketwatch,True
Du-Vu Doll,True
The Courier,True
Letter Opener,True
Runic Pyramid,True
Nunchaku,True
Vajra,True
Bottled Tornado,True
Runic Capacitor,True
Sozu,True
StoneCalendar,True
Mango,True
Orichalcum,True
War Paint,True
Pear,True
ClockworkSouvenir,True
Centennial Puzzle,True
Cracked Core,True
Frozen Eye,True
Happy Flower,True
Mercury Hourglass,True
Velvet Choker,True
Centennial Puzzle,True
PreservedInsect,True
Nunchaku,True
Membership Card,True
Runic Pyramid,True
Emotion Chip,True
Kunai,True
Sundial,True
Toolbox,True
Orichalcum,True
White Beast Statue,True
Cracked Core,True
NeowsBlessing,True
Bag of Preparation,True
Ginger,True
Toxic Egg 2,True
Letter Opener,True
Orrery,True
Calipers,True
Fusion Hammer,True
Girya,True
Old Coin,True
Orichalcum,True
PreservedInsect,True
Ornamental Fan,True
Inserter,True
Frozen Eye,True
Gambling Chip,True
DataDisk,True
Potion Belt,True
Cables,True
Nuclear Battery,False
Golden Idol,False
SacredBark,False
Emotion Chip,False
TungstenRod,False
Frozen Egg 2,False
Fusion Hammer,False
White Beast Statue,False
Blood Vial,False
Cursed Key,False
Peace Pipe,False
Toolbox,False
FossilizedHelix,False
Ginger,False
Bottled Flame,False
Cracked Core,True
Question Card,True
Cables,True
Gremlin Horn,True
HornCleat,True
Black Star,True
Sundial,True
Whetstone,True
Happy Flower,True
Ancient Tea Set,True
Oddly Smooth Stone,True
Runic Pyramid,True
Mango,True
Dream Catcher,True
Unceasing Top,True
Pantograph,True
Bottled Tornado,True
Pen Nib,True
Blood Vial,True
Bronze Scales,True
Cracked Core,False
Anchor,False
Sundial,False
Pandora's Box,False
Bottled Lightning,False
War Paint,False
Molten Egg 2,False
Regal Pillow,False
Cracked Core,False
NeowsBlessing,False
Anchor,False
Pantograph,False
Sundial,False
Centennial Puzzle,False
Bronze Scales,False
Cursed Key,False
OrangePellets,False
Dream Catcher,False
Cables,False
Cracked Core,False
PreservedInsect,False
Letter Opener,False
Ginger,False
Pear,False
Pen Nib,False
Bottled Lightning,False
Cracked Core,False
Nuclear Battery,False
Orichalcum,False
Bag of Marbles,False
Potion Belt,False
Coffee Dripper,False
MealTicket,False
Gremlin Horn,False
Bronze Scales,False
Cracked Core,True
Symbiotic Virus,True
Old Coin,True
Turnip,True
Toxic Egg 2,True
Pandora's Box,True
ClockworkSouvenir,True
StrikeDummy,True
Strawberry,True
Art of War,True
Bottled Lightning,True
Cursed Key,True
Gambling Chip,True
HornCleat,True
Pen Nib,True
Akabeko,True
Whetstone,True
Snecko Eye,True
War Paint,True
Runic Pyramid,True
Red Mask,True
Shuriken,True
Bottled Flame,True
InkBottle,True
SlaversCollar,True
FossilizedHelix,True
Bag of Preparation,True
Molten Egg 2,True
Letter Opener,True
Ancient Tea Set,True
Symbiotic Virus,True
Anchor,True
Centennial Puzzle,True
Emotion Chip,True
Cracked Core,True
MealTicket,True
Mercury Hourglass,True
Ornamental Fan,True
Toxic Egg 2,True
White Beast Statue,True
Meat on the Bone,True
Snecko Eye,True
Dream Catcher,True
DollysMirror,True
Boot,True
MawBank,True
Question Card,True
Nilry's Codex,True
Centennial Puzzle,True
Astrolabe,True
Pen Nib,True
Kunai,True
Lantern,True
Bag of Marbles,True
Runic Capacitor,True
ClockworkSouvenir,True
Toy Ornithopter,True
SacredBark,False
War Paint,False
Whetstone,False
Centennial Puzzle,False
StrikeDummy,False
Odd Mushroom,False
Velvet Choker,False
The Courier,False
Happy Flower,False
Ornamental Fan,False
Toy Ornithopter,False
Coffee Dripper,False
Bottled Lightning,False
Bag of Marbles,False
Blood Vial,False
Lantern,False
Nunchaku,False
Juzu Bracelet,False
Cracked Core,False
Ancient Tea Set,False
Torii,False
Anchor,False
Juzu Bracelet,False
Pear,False
Meat on the Bone,False
Calling Bell,False
Toy Ornithopter,False
Darkstone Periapt,False
Prayer Wheel,False
Shuriken,False
Cracked Core,True
CaptainsWheel,True
Meat on the Bone,True
Bronze Scales,True
MawBank,True
Turnip,True
Nuclear Battery,True
Pen Nib,True
Orichalcum,True
Dream Catcher,True
Bird Faced Urn,True
Symbiotic Virus,True
Cursed Key,True
Mummified Hand,True
Peace Pipe,True
Eternal Feather,True
Unceasing Top,True
Cables,True
Cracked Core,False
MawBank,False
Lantern,False
OrangePellets,False
Letter Opener,False
Astrolabe,False
Oddly Smooth Stone,False
Boot,False
Happy Flower,False
Coffee Dripper,False
Nunchaku,False
Pen Nib,False
HornCleat,False
Mercury Hourglass,False
Ectoplasm,False
Emotion Chip,False
Matryoshka,False
Happy Flower,False
Inserter,False
SlaversCollar,True
HornCleat,True
Sundial,True
Chemical X,True
Bottled Flame,True
Pandora's Box,True
Ice Cream,True
Mercury Hourglass,True
Runic Pyramid,True
Whetstone,True
War Paint,True
Blood Vial,True
Ginger,True
Calling Bell,False
Unceasing Top,False
Meat on the Bone,False
War Paint,False
Turnip,False
Eternal Feather,False
Ornamental Fan,False
Nuclear Battery,False
Bag of Marbles,False
Centennial Puzzle,False
Runic Pyramid,False
Emotion Chip,False
Red Mask,False
Toxic Egg 2,False
PreservedInsect,False
Gremlin Horn,False
Cracked Core,False
NeowsBlessing,False
Golden Idol,False
Mercury Hourglass,False
Dream Catcher,False
Anchor,False
Snecko Eye,False
Red Mask,False
Vajra,False
Happy Flower,False
Eternal Feather,False
SacredBark,False
Cracked Core,True
Golden Idol,True
Mummified Hand,True
DataDisk,True
MealTicket,True
Bag of Preparation,True
Snecko Eye,True
Ancient Tea Set,True
Potion Belt,True
FossilizedHelix,True
Dead Branch,True
Runic Dome,True
Eternal Feather,True
Cables,True
Lizard Tail,True
Bird Faced Urn,True
Gremlin Horn,True
Anchor,True
Cracked Core,False
Mango,False
White Beast Statue,False
Mercury Hourglass,False
Shovel,False
Tiny Chest,False
CeramicFish,False
SacredBark,False
Lee's Waffle,False
Smiling Mask,False
Question Card,False
Runic Pyramid,False
Cracked Core,True
Mango,True
Toy Ornithopter,True
Pear,True
Oddly Smooth Stone,True
Anchor,True
Velvet Choker,True
Orrery,True
CaptainsWheel,True
MealTicket,True
Strawberry,True
Bottled Lightning,True
Inserter,True
Art of War,True
Regal Pillow,True
Bronze Scales,True
Potion Belt,True
Chemical X,True
StrikeDummy,True
Nuclear Battery,False
Blue Candle,False
Cracked Core,True
Membership Card,True
Strawberry,True
Bronze Scales,True
Pen Nib,True
Gremlin Horn,True
Bag of Preparation,True
Meat on the Bone,True
Whetstone,True
Philosopher's Stone,True
DollysMirror,True
Oddly Smooth Stone,True
Frozen Egg 2,True
Pantograph,True
Runic Pyramid,True
Regal Pillow,True
Potion Belt,True
Symbiotic Virus,True
Centennial Puzzle,True
Frozen Eye,True
Lantern,True
SlaversCollar,True
Bronze Scales,True
Question Card,True
Bird Faced Urn,True
Snecko Eye,True
Smiling Mask,True
Pen Nib,True
Toxic Egg 2,True
Philosopher's Stone,True
Dead Branch,True
Happy Flower,True
CeramicFish,True
Mango,True
Cracked Core,True
Pantograph,True
Bottled Lightning,True
Boot,True
TungstenRod,True
CeramicFish,True
Symbiotic Virus,True
Runic Pyramid,True
Membership Card,True
Lantern,True
Akabeko,True
DollysMirror,True
Runic Dome,True
Bird Faced Urn,True
Strange Spoon,True
Mummified Hand,True
Smiling Mask,True
Shuriken,True
Toy Ornithopter,True
The Courier,True
FossilizedHelix,True
DataDisk,True
Cracked Core,True
ClockworkSouvenir,True
CeramicFish,True
MealTicket,True
Kunai,True
Eternal Feather,True
Odd Mushroom,True
Philosopher's Stone,True
Red Mask,True
Membership Card,True
Incense Burner,True
Blood Vial,True
Bottled Tornado,True
Pen Nib,True
Smiling Mask,True
SacredBark,True
Chemical X,True
Frozen Egg 2,True
Shuriken,True
Bag of Preparation,True
DataDisk,True
Happy Flower,True
Cracked Core,True
Bag of Preparation,True
Art of War,True
Molten Egg 2,True
Bronze Scales,True
MealTicket,True
Pandora's Box,True
DataDisk,True
Bottled Lightning,True
Mercury Hourglass,True
Gambling Chip,True
Empty Cage,True
Mark of the Bloom,True
Oddly Smooth Stone,True
Lantern,True
Membership Card,True
Letter Opener,True
StrikeDummy,True
Philosopher's Stone,True
Sundial,True
Gremlin Horn,True
OrangePellets,True
Coffee Dripper,True
Bag of Preparation,True
DataDisk,True
Mango,True
Mercury Hourglass,True
Fusion Hammer,True
Frozen Eye,True
CeramicFish,True
Singing Bowl,True
Lantern,True
Dead Branch,True
Cracked Core,True
HornCleat,True
Mercury Hourglass,True
Blue Candle,True
Gremlin Horn,True
Dead Branch,True
Runic Pyramid,True
Bag of Preparation,True
Cables,True
Pear,True
War Paint,True
Astrolabe,True
WingedGreaves,True
Kunai,True
Anchor,True
Bottled Tornado,True
Whetstone,True
Question Card,True
Runic Capacitor,True
DataDisk,True
Pen Nib,True
Cracked Core,False
Ancient Tea Set,False
Ornamental Fan,False
MealTicket,False
White Beast Statue,False
CeramicFish,False
Coffee Dripper,False
Sling,False
Enchiridion,False
Shuriken,False
Whetstone,False
Nunchaku,False
Runic Capacitor,False
Incense Burner,False
SlaversCollar,False
Turnip,False
Pandora's Box,True
Bottled Flame,True
White Beast Statue,True
Inserter,True
Lantern,True
Ancient Tea Set,True
Frozen Eye,True
MawBank,True
Nuclear Battery,True
Red Mask,True
Darkstone Periapt,True
Ornamental Fan,True
Mercury Hourglass,True
Pen Nib,True
