Enemy,Damage Taken
Shell Parasite,12.0
Writhing Mass,12.0
Nemesis,12.0
Snake Plant,12.0
3 Darklings,12.0
Masked Bandits,12.0
Shell Parasite,12.0
Book of Stabbing,12.0
Red Slaver,12.0
3 Cultists,12.0
Chosen and Byrds,12.0
Gremlin Nob,12.0
Cultist and Chosen,12.0
Shield and Spear,12.0
2 Thieves,12.0
Snecko,12.0
Gremlin Leader,12.0
Giant Head,12.0
Shield and Spear,12.0
Gremlin Nob,12.0
3 Darklings,12.0
2 Fungi Beasts,12.0
Gremlin Nob,12.0
Shelled Parasite and Fungi,12.0
Lagavulin,12.0
Large Slime,12.0
3 Sentries,12.0
Snecko,12.0
The Heart,12.0
Lagavulin,12.0
Nemesis,12.0
3 Sentries,12.0
The Heart,12.0
Slime Boss,12.0
Slime Boss,12.0
2 Louse,12.0
Snecko,12.0
Nemesis,12.0
2 Fungi Beasts,12.0
3 Byrds,12.0
3 Sentries,12.0
Cultist and Chosen,12.0
4 Shapes,12.0
Nemesis,12.0
Mind Bloom Boss Battle,12.0
3 Sentries,12.0
Gremlin Nob,12.0
Book of Stabbing,12.0
2 Orb Walkers,12.0
Sphere and 2 Shapes,12.0
4 Shapes,12.0
Spheric Guardian,12.0
Gremlin Nob,12.0
Awakened One,12.0
3 Shapes,12.0
Writhing Mass,12.0
Donu and Deca,12.0
3 Sentries,12.0
3 Sentries,12.0
Lagavulin,12.0
Reptomancer,12.0
Snake Plant,12.0
3 Cultists,12.0
The Heart,12.0
Sentry and Sphere,12.0
Jaw Worm,12.0
Jaw Worm Horde,12.0
Hexaghost,12.0
Cultist and Chosen,12.0
Lagavulin,12.0
Reptomancer,12.0
Exordium Wildlife,12.0
3 Shapes,12.0
Snake Plant,12.0
Spheric Guardian,12.0
Jaw Worm,12.0
Gremlin Nob,12.0
Gremlin Nob,12.0
Jaw Worm,12.0
Cultist,12.0
Exordium Thugs,12.0
3 Cultists,12.0
Lagavulin,12.0
Spire Growth,12.0
3 Shapes,12.0
Shell Parasite,12.0
Maw,12.0
Lagavulin,12.0
Slavers,12.0
Snake Plant,12.0
Hexaghost,12.0
Book of Stabbing,12.0
Small Slimes,12.0
3 Byrds,12.0
Lagavulin,12.0
Gremlin Gang,12.0
Jaw Worm,12.0
2 Thieves,12.0
Slime Boss,12.0
Sphere and 2 Shapes,12.0
3 Sentries,12.0
Slavers,12.0
Centurion and Healer,12.0
Transient,12.0
Hexaghost,12.0
The Guardian,12.0
Hexaghost,12.0
Slavers,12.0
Slime Boss,12.0
Gremlin Nob,12.0
Slavers,12.0
Book of Stabbing,12.0
Slavers,12.0
2 Thieves,12.0
Lagavulin,12.0
Lagavulin,12.0
Shelled Parasite and Fungi,12.0
Awakened One,12.0
Jaw Worm,12.0
Nemesis,12.0
Spire Growth,12.0
Writhing Mass,12.0
Jaw Worm Horde,12.0
2 Orb Walkers,12.0
Lagavulin,12.0
3 Darklings,12.0
Champ,12.0
Large Slime,12.0
Gremlin Leader,12.0
Giant Head,12.0
Gremlin Nob,12.0
Writhing Mass,12.0
2 Thieves,12.0
Nemesis,11.0
Sentry and Sphere,11.0
Time Eater,11.0
Looter,11.0
Book of Stabbing,11.0
Large Slime,11.0
Reptomancer,11.0
Colosseum Nobs,11.0
2 Thieves,11.0
Lagavulin,11.0
Centurion and Healer,11.0
Centurion and Healer,11.0
Hexaghost,11.0
Snecko,11.0
Shell Parasite,11.0
Looter,11.0
Slavers,11.0
Gremlin Nob,11.0
Hexaghost,11.0
Gremlin Nob,11.0
Sentry and Sphere,11.0
2 Fungi Beasts,11.0
Awakened One,11.0
Gremlin Nob,11.0
Champ,11.0
Large Slime,11.0
3 Byrds,11.0
Spheric Guardian,11.0
Lagavulin,11.0
2 Thieves,11.0
3 Sentries,11.0
Looter,11.0
3 Sentries,11.0
Lagavulin,11.0
Automaton,11.0
Book of Stabbing,11.0
Giant Head,11.0
2 Thieves,11.0
Writhing Mass,11.0
Slavers,11.0
Exordium Thugs,11.0
Champ,11.0
Lagavulin,11.0
Gremlin Nob,11.0
Giant Head,11.0
Sphere and 2 Shapes,11.0
3 Darklings,11.0
Centurion and Healer,11.0
Shell Parasite,11.0
Jaw Worm Horde,11.0
Exordium Wildlife,11.0
Champ,11.0
Sphere and 2 Shapes,11.0
3 Cultists,11.0
Blue Slaver,11.0
Looter,11.0
Lagavulin,11.0
Hexaghost,11.0
Shelled Parasite and Fungi,11.0
Giant Head,11.0
Gremlin Nob,11.0
Spheric Guardian,11.0
Reptomancer,11.0
Lagavulin,11.0
Looter,11.0
Jaw Worm Horde,11.0
3 Shapes,11.0
The Heart,11.0
3 Sentries,11.0
Small Slimes,11.0
Reptomancer,11.0
Shelled Parasite and Fungi,11.0
Red Slaver,11.0
Shelled Parasite and Fungi,11.0
Slavers,11.0
Exordium Thugs,11.0
2 Louse,11.0
Spheric Guardian,11.0
3 Byrds,11.0
Jaw Worm,11.0
Centurion and Healer,11.0
3 Darklings,11.0
Blue Slaver,11.0
Exordium Wildlife,11.0
Cultist,11.0
Champ,11.0
3 Darklings,11.0
Sentry and Sphere,11.0
Giant Head,11.0
Reptomancer,11.0
Gremlin Nob,11.0
Slavers,11.0
Gremlin Leader,11.0
Hexaghost,11.0
The Heart,11.0
Book of Stabbing,11.0
Shield and Spear,11.0
Awakened One,11.0
Slavers,11.0
Time Eater,11.0
Shell Parasite,11.0
Snake Plant,11.0
Hexaghost,11.0
Blue Slaver,11.0
Shell Parasite,11.0
4 Shapes,10.0
Exordium Wildlife,10.0
3 Darklings,10.0
3 Sentries,10.0
Exordium Wildlife,10.0
Book of Stabbing,10.0
Colosseum Slavers,10.0
3 Shapes,10.0
3 Sentries,10.0
Gremlin Nob,10.0
Large Slime,10.0
Snake Plant,10.0
3 Sentries,10.0
Lagavulin,10.0
Giant Head,10.0
Shield and Spear,10.0
Gremlin Nob,10.0
Small Slimes,10.0
Book of Stabbing,10.0
Small Slimes,10.0
Gremlin Leader,10.0
3 Sentries,10.0
Reptomancer,10.0
Cultist and Chosen,10.0
Donu and Deca,10.0
3 Darklings,10.0
3 Sentries,10.0
Lagavulin,10.0
Nemesis,10.0
Sphere and 2 Shapes,10.0
Book of Stabbing,10.0
2 Louse,10.0
Sentry and Sphere,10.0
Small Slimes,10.0
Gremlin Nob,10.0
Small Slimes,10.0
Gremlin Leader,10.0
Lagavulin,10.0
Orb Walker,10.0
Writhing Mass,10.0
Slavers,10.0
3 Darklings,10.0
Book of Stabbing,10.0
Book of Stabbing,10.0
Champ,10.0
Spire Growth,10.0
Exordium Wildlife,10.0
Centurion and Healer,10.0
3 Darklings,10.0
2 Thieves,10.0
Red Slaver,10.0
Transient,10.0
3 Byrds,10.0
Large Slime,10.0
Chosen and Byrds,10.0
Champ,10.0
Lagavulin,10.0
Hexaghost,10.0
Small Slimes,10.0
The Heart,10.0
Red Slaver,10.0
Exordium Thugs,10.0
2 Louse,10.0
Blue Slaver,10.0
3 Darklings,10.0
Book of Stabbing,10.0
Nemesis,10.0
3 Darklings,10.0
Nemesis,10.0
3 Louse,10.0
3 Darklings,10.0
2 Thieves,10.0
Large Slime,10.0
Small Slimes,10.0
Gremlin Nob,10.0
Small Slimes,10.0
Masked Bandits,10.0
3 Sentries,10.0
Champ,10.0
Snecko,10.0
Gremlin Leader,10.0
3 Sentries,10.0
Lagavulin,10.0
Snecko,10.0
2 Louse,10.0
Nemesis,10.0
Shield and Spear,10.0
3 Sentries,10.0
3 Darklings,10.0
3 Cultists,10.0
Slavers,10.0
2 Fungi Beasts,10.0
3 Louse,10.0
2 Thieves,10.0
Gremlin Gang,10.0
3 Darklings,10.0
Lagavulin,10.0
Awakened One,10.0
Lagavulin,10.0
Gremlin Gang,10.0
3 Darklings,10.0
3 Sentries,10.0
Small Slimes,10.0
3 Louse,10.0
Book of Stabbing,10.0
Large Slime,10.0
Slavers,10.0
Maw,10.0
Champ,10.0
Small Slimes,10.0
3 Byrds,9.0
Slavers,9.0
Orb Walker,9.0
Exordium Wildlife,9.0
Spire Growth,9.0
3 Shapes,9.0
3 Louse,9.0
Chosen,9.0
Orb Walker,9.0
Jaw Worm,9.0
Gremlin Leader,9.0
Blue Slaver,9.0
Book of Stabbing,9.0
Sphere and 2 Shapes,9.0
Giant Head,9.0
Blue Slaver,9.0
The Mushroom Lair,9.0
Blue Slaver,9.0
Slavers,9.0
Large Slime,9.0
Small Slimes,9.0
Giant Head,9.0
Spheric Guardian,9.0
2 Thieves,9.0
2 Louse,9.0
Transient,9.0
Slime Boss,9.0
Donu and Deca,9.0
Mind Bloom Boss Battle,9.0
Mind Bloom Boss Battle,9.0
Nemesis,9.0
Giant Head,9.0
Jaw Worm,9.0
Giant Head,9.0
Shell Parasite,9.0
Nemesis,9.0
Hexaghost,9.0
Jaw Worm,9.0
Blue Slaver,9.0
Jaw Worm,9.0
Large Slime,9.0
Jaw Worm,9.0
3 Louse,9.0
The Heart,9.0
Centurion and Healer,9.0
Centurion and Healer,9.0
Blue Slaver,9.0
Book of Stabbing,9.0
Shell Parasite,9.0
Blue Slaver,9.0
Slavers,9.0
Cultist,9.0
Centurion and Healer,9.0
Writhing Mass,9.0
Book of Stabbing,9.0
Hexaghost,9.0
Lagavulin,9.0
Gremlin Leader,9.0
Looter,9.0
Collector,9.0
Lagavulin,9.0
Awakened One,9.0
Jaw Worm,9.0
Giant Head,9.0
Giant Head,9.0
3 Darklings,9.0
Shell Parasite,9.0
3 Byrds,9.0
Donu and Deca,9.0
2 Louse,9.0
Jaw Worm,9.0
Small Slimes,9.0
Slavers,9.0
3 Darklings,9.0
Transient,9.0
2 Louse,9.0
Snake Plant,9.0
2 Thieves,9.0
Lagavulin,9.0
Large Slime,9.0
2 Thieves,9.0
Exordium Thugs,9.0
2 Louse,9.0
Jaw Worm Horde,9.0
Lagavulin,9.0
2 Thieves,9.0
Nemesis,9.0
Reptomancer,9.0
Collector,9.0
Exordium Thugs,9.0
Jaw Worm,9.0
Sphere and 2 Shapes,9.0
Shell Parasite,9.0
Jaw Worm,9.0
Giant Head,9.0
Time Eater,9.0
Awakened One,9.0
Shield and Spear,9.0
2 Thieves,9.0
Orb Walker,9.0
Jaw Worm,9.0
Shell Parasite,9.0
Gremlin Nob,9.0
Snake Plant,9.0
3 Sentries,9.0
Snecko,9.0
3 Sentries,9.0
Small Slimes,9.0
Shelled Parasite and Fungi,9.0
Looter,9.0
Shelled Parasite and Fungi,9.0
Book of Stabbing,9.0
Giant Head,9.0
Reptomancer,9.0
Exordium Thugs,9.0
Giant Head,9.0
Red Slaver,9.0
3 Louse,9.0
3 Darklings,9.0
Transient,9.0
2 Thieves,9.0
Exordium Thugs,8.0
Automaton,8.0
Shell Parasite,8.0
2 Louse,8.0
Centurion and Healer,8.0
Shelled Parasite and Fungi,8.0
Gremlin Leader,8.0
Donu and Deca,8.0
Small Slimes,8.0
Small Slimes,8.0
Centurion and Healer,8.0
2 Thieves,8.0
Red Slaver,8.0
Gremlin Nob,8.0
3 Cultists,8.0
Transient,8.0
Small Slimes,8.0
Gremlin Nob,8.0
Shelled Parasite and Fungi,8.0
Exordium Thugs,8.0
3 Byrds,8.0
3 Byrds,8.0
Nemesis,8.0
Time Eater,8.0
2 Thieves,8.0
Gremlin Leader,8.0
Small Slimes,8.0
Lagavulin,8.0
Hexaghost,8.0
Blue Slaver,8.0
Large Slime,8.0
Blue Slaver,8.0
2 Fungi Beasts,8.0
Reptomancer,8.0
The Guardian,8.0
Gremlin Nob,8.0
Lagavulin,8.0
The Heart,8.0
Jaw Worm,8.0
Blue Slaver,8.0
Gremlin Nob,8.0
Reptomancer,8.0
Snake Plant,8.0
Champ,8.0
Exordium Wildlife,8.0
Blue Slaver,8.0
Donu and Deca,8.0
Gremlin Nob,8.0
Masked Bandits,8.0
3 Sentries,8.0
3 Darklings,8.0
Gremlin Gang,8.0
Looter,8.0
Exordium Wildlife,8.0
Red Slaver,8.0
3 Byrds,8.0
3 Darklings,8.0
Book of Stabbing,8.0
Snecko,8.0
Jaw Worm Horde,8.0
Gremlin Nob,8.0
Gremlin Nob,8.0
2 Orb Walkers,8.0
Collector,8.0
2 Thieves,8.0
Small Slimes,8.0
Gremlin Nob,8.0
Writhing Mass,8.0
Nemesis,8.0
Automaton,8.0
Gremlin Leader,8.0
Masked Bandits,8.0
3 Byrds,8.0
Hexaghost,8.0
Exordium Thugs,8.0
Cultist and Chosen,8.0
Champ,8.0
Shelled Parasite and Fungi,8.0
3 Louse,8.0
Sentry and Sphere,8.0
3 Louse,8.0
3 Sentries,8.0
Chosen,8.0
Collector,8.0
Hexaghost,8.0
Shell Parasite,8.0
The Heart,8.0
Snake Plant,8.0
Hexaghost,8.0
Large Slime,8.0
Snecko,8.0
3 Shapes,8.0
Gremlin Nob,8.0
Transient,8.0
Large Slime,8.0
Shield and Spear,8.0
3 Sentries,8.0
Book of Stabbing,8.0
Gremlin Nob,8.0
Centurion and Healer,8.0
3 Shapes,8.0
Large Slime,8.0
Cultist and Chosen,8.0
Gremlin Nob,8.0
Masked Bandits,8.0
Masked Bandits,8.0
Blue Slaver,8.0
3 Shapes,8.0
Gremlin Nob,8.0
Jaw Worm,8.0
Centurion and Healer,8.0
Snake Plant,8.0
3 Byrds,8.0
Orb Walker,8.0
Time Eater,8.0
Sphere and 2 Shapes,8.0
The Guardian,8.0
Hexaghost,8.0
Shield and Spear,8.0
Giant Head,8.0
2 Thieves,8.0
Jaw Worm,8.0
2 Thieves,8.0
Gremlin Nob,8.0
Spheric Guardian,8.0
Jaw Worm,8.0
Reptomancer,8.0
Gremlin Nob,8.0
Small Slimes,8.0
3 Byrds,8.0
Shell Parasite,8.0
3 Sentries,8.0
Shell Parasite,8.0
Gremlin Nob,8.0
Book of Stabbing,8.0
Shell Parasite,7.0
3 Shapes,7.0
Looter,7.0
Small Slimes,7.0
Cultist,7.0
Snake Plant,7.0
Small Slimes,7.0
Masked Bandits,7.0
Looter,7.0
Small Slimes,7.0
Shield and Spear,7.0
Reptomancer,7.0
Gremlin Leader,7.0
Snecko,7.0
Gremlin Gang,7.0
Small Slimes,7.0
Awakened One,7.0
Small Slimes,7.0
The Mushroom Lair,7.0
Shelled Parasite and Fungi,7.0
Mind Bloom Boss Battle,7.0
Snake Plant,7.0
Nemesis,7.0
Book of Stabbing,7.0
Cultist,7.0
Orb Walker,7.0
2 Louse,7.0
Jaw Worm,7.0
Sphere and 2 Shapes,7.0
Centurion and Healer,7.0
Cultist,7.0
Gremlin Nob,7.0
Jaw Worm,7.0
2 Fungi Beasts,7.0
Looter,7.0
Small Slimes,7.0
The Mushroom Lair,7.0
Orb Walker,7.0
2 Louse,7.0
Cultist,7.0
Jaw Worm,7.0
Donu and Deca,7.0
Slavers,7.0
Chosen,7.0
Exordium Thugs,7.0
Cultist,7.0
Mind Bloom Boss Battle,7.0
3 Byrds,7.0
Gremlin Leader,7.0
Cultist,7.0
Slavers,7.0
Orb Walker,7.0
Jaw Worm,7.0
Gremlin Nob,7.0
Small Slimes,7.0
Jaw Worm,7.0
Jaw Worm,7.0
Lagavulin,7.0
Spheric Guardian,7.0
Cultist,7.0
Spheric Guardian,7.0
3 Sentries,7.0
2 Thieves,7.0
Lots of Slimes,7.0
Book of Stabbing,7.0
3 Louse,7.0
3 Cultists,7.0
2 Fungi Beasts,7.0
Writhing Mass,7.0
Small Slimes,7.0
Jaw Worm,7.0
Jaw Worm,7.0
Colosseum Nobs,7.0
Nemesis,7.0
Jaw Worm,7.0
Collector,7.0
Small Slimes,7.0
Jaw Worm,7.0
Donu and Deca,7.0
Orb Walker,7.0
Gremlin Nob,7.0
Gremlin Leader,7.0
3 Louse,7.0
Jaw Worm,7.0
Gremlin Nob,7.0
Small Slimes,7.0
Red Slaver,7.0
Jaw Worm,7.0
Jaw Worm,7.0
Small Slimes,7.0
Small Slimes,7.0
Small Slimes,7.0
Jaw Worm,7.0
3 Cultists,7.0
Shelled Parasite and Fungi,7.0
Centurion and Healer,7.0
Centurion and Healer,7.0
Small Slimes,7.0
Chosen,7.0
Jaw Worm,7.0
Looter,7.0
2 Fungi Beasts,7.0
4 Shapes,7.0
Hexaghost,7.0
Cultist,7.0
3 Cultists,7.0
Small Slimes,7.0
Small Slimes,7.0
3 Darklings,7.0
Book of Stabbing,7.0
Gremlin Nob,7.0
Donu and Deca,7.0
Slavers,7.0
Small Slimes,7.0
3 Byrds,7.0
Slavers,7.0
Jaw Worm,7.0
Jaw Worm,7.0
Small Slimes,7.0
Transient,7.0
Slime Boss,7.0
2 Fungi Beasts,7.0
3 Louse,7.0
Exordium Thugs,7.0
Giant Head,6.0
Shield and Spear,6.0
Snake Plant,6.0
2 Thieves,6.0
4 Shapes,6.0
Sentry and Sphere,6.0
Sphere and 2 Shapes,6.0
Spheric Guardian,6.0
3 Sentries,6.0
Centurion and Healer,6.0
Looter,6.0
Maw,6.0
3 Byrds,6.0
Lagavulin,6.0
3 Shapes,6.0
Transient,6.0
Cultist,6.0
Nemesis,6.0
Time Eater,6.0
3 Shapes,6.0
Centurion and Healer,6.0
Spheric Guardian,6.0
Gremlin Nob,6.0
Book of Stabbing,6.0
Shelled Parasite and Fungi,6.0
Shell Parasite,6.0
4 Shapes,6.0
Shell Parasite,6.0
Gremlin Leader,6.0
Slime Boss,6.0
Looter,6.0
Spire Growth,6.0
3 Shapes,6.0
3 Darklings,6.0
Champ,6.0
Shell Parasite,6.0
Gremlin Nob,6.0
Exordium Wildlife,6.0
Sphere and 2 Shapes,6.0
2 Fungi Beasts,6.0
3 Louse,6.0
Gremlin Nob,6.0
Lagavulin,6.0
Donu and Deca,6.0
Jaw Worm,6.0
The Guardian,6.0
Book of Stabbing,6.0
Colosseum Slavers,6.0
Large Slime,6.0
Jaw Worm,6.0
Looter,6.0
Transient,6.0
Orb Walker,6.0
Jaw Worm,6.0
2 Thieves,6.0
Slavers,6.0
Large Slime,6.0
Reptomancer,6.0
3 Darklings,6.0
3 Darklings,6.0
The Guardian,6.0
Snake Plant,6.0
Looter,6.0
Red Slaver,6.0
Exordium Wildlife,6.0
Orb Walker,6.0
Lagavulin,6.0
3 Cultists,6.0
Exordium Thugs,6.0
Giant Head,6.0
Reptomancer,6.0
Cultist,6.0
2 Thieves,6.0
Reptomancer,6.0
Nemesis,6.0
Cultist,6.0
Looter,6.0
3 Darklings,6.0
Lots of Slimes,6.0
2 Thieves,6.0
Centurion and Healer,6.0
3 Darklings,6.0
3 Shapes,6.0
Book of Stabbing,6.0
Exordium Thugs,6.0
Cultist,6.0
The Heart,6.0
Masked Bandits,6.0
Cultist,6.0
2 Thieves,6.0
Shield and Spear,6.0
Snake Plant,6.0
Orb Walker,6.0
3 Darklings,6.0
Exordium Thugs,6.0
Exordium Thugs,6.0
3 Cultists,6.0
2 Thieves,6.0
Shell Parasite,6.0
2 Thieves,6.0
Hexaghost,6.0
The Heart,6.0
Jaw Worm,6.0
Snake Plant,6.0
Centurion and Healer,6.0
Hexaghost,6.0
3 Byrds,6.0
Shield and Spear,6.0
3 Sentries,6.0
Shield and Spear,6.0
Gremlin Nob,6.0
Lagavulin,6.0
Blue Slaver,6.0
2 Louse,6.0
Gremlin Nob,6.0
Hexaghost,6.0
3 Cultists,6.0
Shell Parasite,6.0
4 Shapes,6.0
Chosen,6.0
Gremlin Nob,6.0
3 Byrds,6.0
Jaw Worm,6.0
3 Sentries,6.0
Transient,6.0
Giant Head,6.0
Slime Boss,6.0
Gremlin Leader,6.0
Looter,6.0
The Guardian,6.0
Spheric Guardian,6.0
3 Shapes,6.0
Jaw Worm,6.0
Giant Head,6.0
Snecko,6.0
Cultist,6.0
Lagavulin,6.0
Donu and Deca,6.0
2 Thieves,6.0
3 Shapes,6.0
Gremlin Leader,6.0
Mind Bloom Boss Battle,6.0
Jaw Worm,6.0
Gremlin Leader,6.0
Exordium Thugs,6.0
Transient,6.0
Exordium Wildlife,6.0
Masked Bandits,6.0
Book of Stabbing,6.0
Slavers,6.0
Reptomancer,6.0
2 Louse,6.0
Slime Boss,6.0
Gremlin Nob,6.0
Red Slaver,6.0
Giant Head,6.0
Collector,6.0
Reptomancer,6.0
Spheric Guardian,6.0
2 Fungi Beasts,6.0
Orb Walker,6.0
Slime Boss,6.0
Red Slaver,6.0
Exordium Thugs,6.0
3 Darklings,6.0
Cultist,6.0
3 Shapes,6.0
Cultist,6.0
Centurion and Healer,6.0
3 Cultists,6.0
Snake Plant,6.0
Shelled Parasite and Fungi,6.0
Gremlin Nob,6.0
Gremlin Nob,6.0
Exordium Thugs,6.0
Gremlin Leader,6.0
3 Sentries,6.0
Small Slimes,6.0
Shield and Spear,6.0
Slavers,5.0
Snake Plant,5.0
Shell Parasite,5.0
2 Fungi Beasts,5.0
Donu and Deca,5.0
Spire Growth,5.0
The Guardian,5.0
Nemesis,5.0
2 Louse,5.0
Gremlin Gang,5.0
Looter,5.0
Nemesis,5.0
3 Sentries,5.0
Cultist and Chosen,5.0
Spheric Guardian,5.0
Small Slimes,5.0
Blue Slaver,5.0
2 Fungi Beasts,5.0
Slavers,5.0
Lagavulin,5.0
Sentry and Sphere,5.0
Jaw Worm Horde,5.0
Cultist and Chosen,5.0
Cultist and Chosen,5.0
Reptomancer,5.0
Gremlin Leader,5.0
The Guardian,5.0
Gremlin Leader,5.0
Spheric Guardian,5.0
Blue Slaver,5.0
Giant Head,5.0
Orb Walker,5.0
Shield and Spear,5.0
Lagavulin,5.0
Reptomancer,5.0
Shell Parasite,5.0
Gremlin Nob,5.0
Jaw Worm,5.0
Cultist and Chosen,5.0
3 Cultists,5.0
Jaw Worm,5.0
Jaw Worm,5.0
Slavers,5.0
Slavers,5.0
Reptomancer,5.0
Blue Slaver,5.0
3 Sentries,5.0
2 Fungi Beasts,5.0
Small Slimes,5.0
Jaw Worm Horde,5.0
2 Louse,5.0
Book of Stabbing,5.0
Centurion and Healer,5.0
Gremlin Leader,5.0
Large Slime,5.0
Snake Plant,5.0
Gremlin Gang,5.0
Writhing Mass,5.0
2 Fungi Beasts,5.0
2 Fungi Beasts,5.0
Automaton,5.0
Donu and Deca,5.0
Exordium Wildlife,5.0
Snecko,5.0
Lagavulin,5.0
Small Slimes,5.0
Jaw Worm,5.0
2 Fungi Beasts,5.0
Shell Parasite,5.0
Snake Plant,5.0
3 Byrds,5.0
Red Slaver,5.0
Exordium Thugs,5.0
Blue Slaver,5.0
Spire Growth,5.0
Gremlin Nob,5.0
Nemesis,5.0
Shield and Spear,5.0
Small Slimes,5.0
Colosseum Nobs,5.0
Slavers,5.0
3 Darklings,5.0
3 Shapes,5.0
Donu and Deca,5.0
Gremlin Leader,5.0
Blue Slaver,5.0
Gremlin Gang,5.0
Blue Slaver,5.0
Small Slimes,5.0
Giant Head,5.0
Nemesis,5.0
Lagavulin,5.0
Transient,5.0
2 Thieves,5.0
2 Louse,5.0
3 Sentries,5.0
Shield and Spear,5.0
Small Slimes,5.0
3 Sentries,5.0
Jaw Worm,5.0
Shield and Spear,5.0
Lagavulin,5.0
Small Slimes,5.0
Lagavulin,5.0
3 Cultists,5.0
Snecko,5.0
2 Louse,4.0
Gremlin Nob,4.0
Automaton,4.0
Small Slimes,4.0
Book of Stabbing,4.0
Sphere and 2 Shapes,4.0
Red Slaver,4.0
Awakened One,4.0
Jaw Worm,4.0
Chosen and Byrds,4.0
Gremlin Leader,4.0
Jaw Worm,4.0
2 Fungi Beasts,4.0
Looter,4.0
Shield and Spear,4.0
2 Louse,4.0
Orb Walker,4.0
Jaw Worm,4.0
Jaw Worm,4.0
Chosen,4.0
Blue Slaver,4.0
Cultist and Chosen,4.0
Large Slime,4.0
Cultist,4.0
Jaw Worm,4.0
The Heart,4.0
Gremlin Leader,4.0
Snecko,4.0
Jaw Worm,4.0
Lagavulin,4.0
3 Darklings,4.0
2 Thieves,4.0
2 Louse,4.0
Small Slimes,4.0
Jaw Worm,4.0
3 Byrds,4.0
Gremlin Nob,4.0
3 Shapes,4.0
Small Slimes,4.0
Small Slimes,4.0
Small Slimes,4.0
Snake Plant,4.0
Sphere and 2 Shapes,4.0
Spheric Guardian,4.0
3 Darklings,4.0
Lots of Slimes,4.0
Exordium Thugs,4.0
Lagavulin,4.0
3 Louse,4.0
3 Shapes,4.0
Chosen,4.0
Small Slimes,4.0
Jaw Worm,4.0
Small Slimes,4.0
2 Fungi Beasts,4.0
Writhing Mass,4.0
3 Darklings,4.0
Cultist and Chosen,4.0
Gremlin Nob,4.0
Small Slimes,4.0
Centurion and Healer,4.0
Lagavulin,4.0
Jaw Worm Horde,4.0
Spheric Guardian,4.0
Giant Head,4.0
Transient,4.0
Small Slimes,4.0
Snecko,4.0
Reptomancer,4.0
Exordium Wildlife,4.0
3 Darklings,4.0
Slime Boss,4.0
Spheric Guardian,4.0
Gremlin Leader,4.0
Centurion and Healer,4.0
Cultist,4.0
Exordium Wildlife,4.0
Slavers,4.0
Champ,4.0
Looter,4.0
Chosen and Byrds,4.0
Awakened One,4.0
Automaton,4.0
Jaw Worm,4.0
Gremlin Leader,4.0
Looter,4.0
Jaw Worm,4.0
2 Louse,4.0
Looter,4.0
3 Shapes,4.0
Slime Boss,4.0
2 Thieves,4.0
Blue Slaver,4.0
Chosen,4.0
2 Thieves,4.0
Jaw Worm,4.0
Small Slimes,4.0
Cultist,4.0
Shell Parasite,4.0
Small Slimes,4.0
2 Louse,4.0
Nemesis,4.0
Looter,4.0
Looter,4.0
3 Louse,4.0
2 Louse,4.0
Small Slimes,4.0
Book of Stabbing,4.0
Nemesis,4.0
Exordium Wildlife,4.0
3 Sentries,4.0
Awakened One,4.0
Jaw Worm,4.0
Blue Slaver,4.0
Shield and Spear,4.0
Small Slimes,4.0
Gremlin Nob,4.0
2 Louse,4.0
2 Louse,4.0
Cultist,4.0
Hexaghost,4.0
Slavers,4.0
Small Slimes,4.0
2 Louse,4.0
2 Fungi Beasts,4.0
Blue Slaver,4.0
Maw,4.0
Gremlin Nob,4.0
Writhing Mass,4.0
Jaw Worm,4.0
2 Louse,4.0
Slavers,4.0
Sphere and 2 Shapes,4.0
Spheric Guardian,4.0
Nemesis,4.0
Large Slime,4.0
Shield and Spear,4.0
Hexaghost,4.0
Jaw Worm,4.0
4 Shapes,4.0
Time Eater,4.0
Donu and Deca,4.0
3 Shapes,4.0
The Guardian,4.0
Small Slimes,4.0
Jaw Worm,4.0
2 Thieves,4.0
Large Slime,4.0
Small Slimes,4.0
Small Slimes,4.0
Slavers,4.0
Cultist and Chosen,4.0
Gremlin Nob,4.0
Slavers,4.0
Centurion and Healer,4.0
Looter,3.0
3 Byrds,3.0
Looter,3.0
Small Slimes,3.0
Cultist and Chosen,3.0
3 Byrds,3.0
Snake Plant,3.0
Orb Walker,3.0
Centurion and Healer,3.0
Transient,3.0
3 Sentries,3.0
Blue Slaver,3.0
Blue Slaver,3.0
Slavers,3.0
2 Thieves,3.0
2 Louse,3.0
Shelled Parasite and Fungi,3.0
Snake Plant,3.0
4 Shapes,3.0
Looter,3.0
Jaw Worm Horde,3.0
Jaw Worm,3.0
Cultist and Chosen,3.0
Gremlin Nob,3.0
Orb Walker,3.0
4 Shapes,3.0
Looter,3.0
3 Shapes,3.0
Maw,3.0
3 Darklings,3.0
Blue Slaver,3.0
2 Louse,3.0
Sentry and Sphere,3.0
Nemesis,3.0
3 Darklings,3.0
Gremlin Gang,3.0
3 Cultists,3.0
3 Louse,3.0
Shield and Spear,3.0
Slavers,3.0
Writhing Mass,3.0
Awakened One,3.0
Reptomancer,3.0
Automaton,3.0
Shell Parasite,3.0
2 Louse,3.0
Champ,3.0
Reptomancer,3.0
Time Eater,3.0
Orb Walker,3.0
Hexaghost,3.0
Jaw Worm,3.0
Gremlin Nob,3.0
Exordium Thugs,3.0
Large Slime,3.0
