Card,Win
Disarm,False
Dark Embrace,False
Fiend Fire,False
Hemokinesis,False
Demon Form,False
Second Wind,False
Reaper,False
Underhanded Strike,True
Phantasmal Killer,True
Malaise,True
Adrenaline,True
Acrobatics,True
Neutralize,True
Well Laid Plans,True
Backflip,True
Calculated Gamble,True
Reflex,True
Prepared,True
Terror,True
After Image,True
Tactician,True
Backstab,True
Escape Plan,True
Survivor,True
Blur,True
Strike_G,False
Neutralize,False
Acrobatics,False
Backflip,False
Calculated Gamble,False
Defend_G,False
Dagger Throw,False
Crippling Poison,False
Flying Knee,False
Dagger Spray,False
Survivor,False
Strike_G,False
Underhanded Strike,False
Neutralize,False
Quick Slash,False
Acrobatics,False
Backflip,False
Poisoned Stab,False
Die Die Die,False
Defend_G,False
Terror,False
PiercingWail,False
Survivor,False
The Bomb,True
Adrenaline,True
Terror,True
PiercingWail,True
Predator,True
Blur,True
Survivor,True
Deflect,True
A Thousand Cuts,True
Neutralize,True
Leg Sweep,True
Backflip,True
Tools of the Trade,True
Defend_G,True
Escape Plan,True
Outmaneuver,True
Accuracy,True
Alchemize,True
Strike_G,True
Acrobatics,True
Blade Dance,True
Adrenaline,True
Doppelganger,True
Terror,True
PiercingWail,True
Survivor,True
Blur,True
Malaise,True
Neutralize,True
Backflip,True
Tools of the Trade,True
Calculated Gamble,True
Defend_G,True
Wraith Form,True
Night Terror,True
Outmaneuver,True
Accuracy,True
Tactician,True
Dagger Spray,True
Prepared,True
Strike_G,True
Well Laid Plans,True
Acrobatics,True
Blade Dance,True
Burst,True
Footwork,True
Backstab,True
Finisher,True
Adrenaline,False
Sucker Punch,False
Cloak And Dagger,False
Dagger Throw,False
Terror,False
PiercingWail,False
Flying Knee,False
Survivor,False
A Thousand Cuts,False
Blur,False
Neutralize,False
Riddle With Holes,False
Backflip,False
Defend_G,False
Concentrate,False
Escape Plan,False
Night Terror,False
Phantasmal Killer,False
Alchemize,False
Choke,False
Reflex,False
After Image,False
Dagger Spray,False
Prepared,False
Strike_G,False
Well Laid Plans,False
Acrobatics,False
Footwork,False
Poisoned Stab,False
Backstab,False
Doppelganger,False
Grand Finale,False
Terror,False
PiercingWail,False
Survivor,False
A Thousand Cuts,False
Blur,False
Neutralize,False
Leg Sweep,False
Backflip,False
Tools of the Trade,False
Calculated Gamble,False
Defend_G,False
All Out Attack,False
Bullet Time,False
Outmaneuver,False
Reflex,False
After Image,False
Crippling Poison,False
Tactician,False
Masterful Stab,False
Prepared,False
Underhanded Strike,False
Well Laid Plans,False
Acrobatics,False
Blade Dance,False
Eviscerate,False
Backstab,False
Infinite Blades,False
Cloak And Dagger,False
PiercingWail,False
Flying Knee,False
Predator,False
Survivor,False
Malaise,False
Neutralize,False
Leg Sweep,False
Backflip,False
Defend_G,False
Wraith Form,False
Escape Plan,False
Accuracy,False
Crippling Poison,False
Strike_G,False
Well Laid Plans,False
Blade Dance,False
Poisoned Stab,False
Infinite Blades,False
Doppelganger,True
Flying Knee,True
PiercingWail,True
Survivor,True
Neutralize,True
Quick Slash,True
Leg Sweep,True
Backflip,True
Calculated Gamble,True
Deadly Poison,True
Wraith Form,True
Escape Plan,True
Night Terror,True
Bullet Time,True
Outmaneuver,True
Alchemize,True
Endless Agony,True
Noxious Fumes,True
Crippling Poison,True
Dagger Spray,True
Caltrops,True
Well Laid Plans,True
Acrobatics,True
Expertise,True
Burst,True
Backstab,True
Strike_G,False
Neutralize,False
Slice,False
Noxious Fumes,False
Defend_G,False
Dagger Spray,False
Predator,False
Survivor,False
Strike_G,True
Underhanded Strike,True
Neutralize,True
Acrobatics,True
Alchemize,True
Footwork,True
Reflex,True
Defend_G,True
Prepared,True
Terror,True
Concentrate,True
Tactician,True
Eviscerate,True
Predator,True
Survivor,True
Strike_G,False
RitualDagger,False
Neutralize,False
Endless Agony,False
Apparition,False
Leg Sweep,False
Blade Dance,False
Calculated Gamble,False
Defend_G,False
Prepared,False
Terror,False
PiercingWail,False
Eviscerate,False
Survivor,False
A Thousand Cuts,False
PanicButton,True
Terror,True
PiercingWail,True
Survivor,True
Apotheosis,True
Malaise,True
Neutralize,True
Backflip,True
Tools of the Trade,True
Calculated Gamble,True
Defend_G,True
Accuracy,True
Alchemize,True
After Image,True
Strike_G,True
Underhanded Strike,True
Setup,True
Acrobatics,True
Well Laid Plans,True
Blade Dance,True
Footwork,True
Dodge and Roll,True
Infinite Blades,True
Predator,True
Skewer,True
Survivor,True
Malaise,True
Neutralize,True
Backflip,True
Dark Shackles,True
Tools of the Trade,True
Defend_G,True
Deadly Poison,True
Wraith Form,True
Catalyst,True
Night Terror,True
Alchemize,True
Crippling Poison,True
After Image,True
Strike_G,True
Underhanded Strike,True
Swift Strike,True
Well Laid Plans,True
Acrobatics,True
Blade Dance,True
Burst,True
Eviscerate,True
Adrenaline,False
PanicButton,False
Doppelganger,False
Dagger Throw,False
Predator,False
Survivor,False
Apotheosis,False
Deflect,False
Malaise,False
Neutralize,False
Backflip,False
Defend_G,False
Escape Plan,False
Flash of Steel,False
Slice,False
Noxious Fumes,False
Dagger Spray,False
Strike_G,False
Blade Dance,False
Footwork,False
Dodge and Roll,False
Sucker Punch,True
Terror,True
PiercingWail,True
Survivor,True
Malaise,True
Neutralize,True
Backflip,True
Dark Shackles,True
Tools of the Trade,True
Calculated Gamble,True
Defend_G,True
Writhe,True
Escape Plan,True
Phantasmal Killer,True
After Image,True
Dagger Spray,True
Prepared,True
Strike_G,True
RitualDagger,True
Acrobatics,True
Well Laid Plans,True
Blade Dance,True
Burst,True
Eviscerate,True
Doppelganger,True
Bouncing Flask,True
Terror,True
PiercingWail,True
Flying Knee,True
Predator,True
Skewer,True
Survivor,True
Dramatic Entrance,True
Deflect,True
Neutralize,True
Quick Slash,True
Calculated Gamble,True
Defend_G,True
Concentrate,True
Deadly Poison,True
Wraith Form,True
Night Terror,True
Slice,True
Master of Strategy,True
After Image,True
Dagger Spray,True
Strike_G,True
Acrobatics,True
Blade Dance,True
Footwork,True
Poisoned Stab,True
Finisher,True
Doppelganger,True
Terror,True
Predator,True
Survivor,True
Blur,True
Deflect,True
Apotheosis,True
Neutralize,True
Leg Sweep,True
Backflip,True
Tools of the Trade,True
Die Die Die,True
Calculated Gamble,True
Wraith Form,True
Flechettes,True
Escape Plan,True
Phantasmal Killer,True
Endless Agony,True
After Image,True
Dagger Spray,True
Prepared,True
Acrobatics,True
Well Laid Plans,True
Expertise,True
Dodge and Roll,True
Eviscerate,True
Adrenaline,False
Bouncing Flask,False
Glass Knife,False
Dagger Throw,False
Terror,False
Flying Knee,False
PiercingWail,False
Predator,False
Skewer,False
Survivor,False
Dramatic Entrance,False
Neutralize,False
Tools of the Trade,False
Defend_G,False
All Out Attack,False
Escape Plan,False
Alchemize,False
Noxious Fumes,False
Reflex,False
After Image,False
Prepared,False
Strike_G,False
Acrobatics,False
Well Laid Plans,False
Expertise,False
Blade Dance,False
Strike_G,False
Underhanded Strike,False
Neutralize,False
Acrobatics,False
Poisoned Stab,False
Defend_G,False
Dagger Throw,False
Masterful Stab,False
Unload,False
Backstab,False
Survivor,False
Doppelganger,True
Dash,True
Grand Finale,True
Terror,True
PiercingWail,True
Predator,True
Survivor,True
Malaise,True
Neutralize,True
Backflip,True
Tools of the Trade,True
Die Die Die,True
Calculated Gamble,True
Escape Plan,True
Phantasmal Killer,True
Endless Agony,True
Reflex,True
Crippling Poison,True
Tactician,True
Prepared,True
Underhanded Strike,True
Well Laid Plans,True
Acrobatics,True
Burst,True
Footwork,True
Eviscerate,True
Dash,True
Terror,True
Survivor,True
Apotheosis,True
Neutralize,True
Leg Sweep,True
Backflip,True
Tools of the Trade,True
Die Die Die,True
Defend_G,True
Calculated Gamble,True
Wraith Form,True
Phantasmal Killer,True
Accuracy,True
Reflex,True
Strike_G,True
Underhanded Strike,True
Well Laid Plans,True
Acrobatics,True
Blade Dance,True
Eviscerate,True
Backstab,True
Adrenaline,False
Dash,False
Sucker Punch,False
Terror,False
Skewer,False
Survivor,False
Malaise,False
Neutralize,False
Backflip,False
Tools of the Trade,False
Calculated Gamble,False
Defend_G,False
Deadly Poison,False
Catalyst,False
Night Terror,False
Masterful Stab,False
Dagger Spray,False
Underhanded Strike,False
Setup,False
Acrobatics,False
Well Laid Plans,False
Storm of Steel,False
Doppelganger,False
Decay,False
Cloak And Dagger,False
Dagger Throw,False
PiercingWail,False
Predator,False
Skewer,False
Survivor,False
Neutralize,False
Backflip,False
Concentrate,False
Thinking Ahead,False
Bullet Time,False
Alchemize,False
Noxious Fumes,False
Reflex,False
After Image,False
Tactician,False
Dagger Spray,False
Madness,False
Prepared,False
Underhanded Strike,False
Acrobatics,False
Footwork,False
Blind,False
Backstab,False
Sucker Punch,True
Bouncing Flask,True
Corpse Explosion,True
Glass Knife,True
Dagger Throw,True
PiercingWail,True
Survivor,True
Blur,True
Neutralize,True
Dark Shackles,True
Tools of the Trade,True
Die Die Die,True
Defend_G,True
Calculated Gamble,True
Deadly Poison,True
Wraith Form,True
Catalyst,True
Outmaneuver,True
Noxious Fumes,True
Reflex,True
After Image,True
Tactician,True
Acrobatics,True
Footwork,True
Dodge and Roll,True
Eviscerate,True
Backstab,True
Adrenaline,True
Bouncing Flask,True
Glass Knife,True
Terror,True
PiercingWail,True
Survivor,True
Malaise,True
Neutralize,True
Leg Sweep,True
Backflip,True
Calculated Gamble,True
Defend_G,True
Concentrate,True
Escape Plan,True
Bullet Time,True
Night Terror,True
Choke,True
Master of Strategy,True
Reflex,True
Tactician,True
Dagger Spray,True
Caltrops,True
Prepared,True
Strike_G,True
Underhanded Strike,True
Acrobatics,True
Blade Dance,True
Footwork,True
PiercingWail,True
Survivor,True
Neutralize,True
Impatience,True
Backflip,True
Calculated Gamble,True
Defend_G,True
Wraith Form,True
Night Terror,True
Apparition,True
Noxious Fumes,True
Crippling Poison,True
After Image,True
Dagger Spray,True
Madness,True
Prepared,True
Strike_G,True
Acrobatics,True
Well Laid Plans,True
Footwork,True
Poisoned Stab,True
Backstab,True
Strike_G,False
Underhanded Strike,False
Acrobatics,False
Neutralize,False
Storm of Steel,False
Poisoned Stab,False
Defend_G,False
Backstab,False
Survivor,False
Doppelganger,False
Dash,False
Cloak And Dagger,False
Terror,False
Survivor,False
A Thousand Cuts,False
Deflect,False
Neutralize,False
Quick Slash,False
Leg Sweep,False
Backflip,False
Outmaneuver,False
Phantasmal Killer,False
Apparition,False
Slice,False
After Image,False
Tactician,False
Dagger Spray,False
Prepared,False
Underhanded Strike,False
Acrobatics,False
Footwork,False
Strike_G,False
Phantasmal Killer,False
Neutralize,False
Slice,False
Leg Sweep,False
Blade Dance,False
Envenom,False
Backflip,False
Defend_G,False
Crippling Poison,False
PiercingWail,False
Predator,False
Skewer,False
HandOfGreed,False
Survivor,False
Outmaneuver,False
Terror,False
PiercingWail,False
Survivor,False
Malaise,False
Neutralize,False
Leg Sweep,False
Defend_G,False
Deadly Poison,False
Wraith Form,False
Escape Plan,False
Catalyst,False
Endless Agony,False
Noxious Fumes,False
Reflex,False
After Image,False
Dagger Spray,False
Prepared,False
Strike_G,False
Acrobatics,False
Blade Dance,False
Dodge and Roll,False
Backstab,False
Terror,False
Predator,False
Survivor,False
Neutralize,False
Backflip,False
Die Die Die,False
Defend_G,False
Wraith Form,False
Apparition,False
Slice,False
Tactician,False
Masterful Stab,False
Prepared,False
Strike_G,False
RitualDagger,False
Acrobatics,False
Blade Dance,False
Poisoned Stab,False
Backstab,False
Doppelganger,False
Dagger Throw,False
Panache,False
PiercingWail,False
Survivor,False
Neutralize,False
Tools of the Trade,False
Calculated Gamble,False
Defend_G,False
Deadly Poison,False
Catalyst,False
Alchemize,False
Dagger Spray,False
Prepared,False
Strike_G,False
Well Laid Plans,False
Blade Dance,False
Poisoned Stab,False
Eviscerate,False
Backstab,False
Finisher,False
Bouncing Flask,False
Flying Knee,False
PiercingWail,False
Survivor,False
Neutralize,False
Backflip,False
Calculated Gamble,False
Defend_G,False
Deadly Poison,False
Catalyst,False
Night Terror,False
Apparition,False
Noxious Fumes,False
After Image,False
Tactician,False
Dagger Spray,False
Prepared,False
Well Laid Plans,False
Acrobatics,False
Eviscerate,False
Strike_G,False
Malaise,False
Neutralize,False
Riddle With Holes,False
Calculated Gamble,False
Defend_G,False
Flying Knee,False
Flechettes,False
Survivor,False
Strike_G,False
Phantasmal Killer,False
Deflect,False
Neutralize,False
Acrobatics,False
Slice,False
Dash,False
Blade Dance,False
Defend_G,False
Crippling Poison,False
Terror,False
All Out Attack,False
PiercingWail,False
Dagger Spray,False
Survivor,False
Strike_G,False
Adrenaline,False
Neutralize,False
Acrobatics,False
Choke,False
Slice,False
Sucker Punch,False
Cloak And Dagger,False
Defend_G,False
Dagger Spray,False
Caltrops,False
Survivor,False
Deflect,False
Neutralize,False
Acrobatics,False
Bouncing Flask,False
Backflip,False
Footwork,False
Poisoned Stab,False
Noxious Fumes,False
Corpse Explosion,False
Defend_G,False
Dagger Throw,False
Outmaneuver,False
All Out Attack,False
Bite,False
Survivor,False
Bullet Time,False
Bouncing Flask,False
Cloak And Dagger,False
PiercingWail,False
Skewer,False
Survivor,False
Neutralize,False
Leg Sweep,False
Dark Shackles,False
Defend_G,False
Concentrate,False
Deadly Poison,False
Catalyst,False
Bullet Time,False
Choke,False
Crippling Poison,False
Masterful Stab,False
Prepared,False
Strike_G,False
Underhanded Strike,False
Acrobatics,False
Expertise,False
Blade Dance,False
Dodge and Roll,False
Backstab,False
Strike_G,False
Neutralize,False
Sucker Punch,False
Backflip,False
Blade Dance,False
Footwork,False
Prepared,False
Defend_G,False
Dagger Throw,False
Regret,False
Dodge and Roll,False
PiercingWail,False
Dagger Spray,False
HandOfGreed,False
Survivor,False
Strike_G,False
Neutralize,False
Dash,False
Sucker Punch,False
Bouncing Flask,False
Defend_G,False
PiercingWail,False
Survivor,False
Strike_G,True
Phantasmal Killer,True
Acrobatics,True
Blade Dance,True
Backflip,True
Prepared,True
Defend_G,True
Terror,True
Glass Knife,True
Dagger Throw,True
Tactician,True
PiercingWail,True
Eviscerate,True
Night Terror,True
Calculated Gamble,True
Wraith Form,True
Survivor,True
Outmaneuver,True
Doppelganger,False
Dagger Throw,False
Grand Finale,False
PiercingWail,False
Survivor,False
Neutralize,False
Leg Sweep,False
Backflip,False
Calculated Gamble,False
Defend_G,False
Concentrate,False
Alchemize,False
Endless Agony,False
Apparition,False
Tactician,False
Bane,False
Prepared,False
Strike_G,False
Blade Dance,False
Eviscerate,False
Adrenaline,True
Dagger Throw,True
Glass Knife,True
Grand Finale,True
PiercingWail,True
Survivor,True
Malaise,True
Neutralize,True
Leg Sweep,True
Backflip,True
Tools of the Trade,True
Calculated Gamble,True
Defend_G,True
Wraith Form,True
Escape Plan,True
Catalyst,True
Night Terror,True
Endless Agony,True
Choke,True
Noxious Fumes,True
After Image,True
Tactician,True
Secret Technique,True
Dagger Spray,True
Expertise,True
Blade Dance,True
Footwork,True
Dodge and Roll,True
Finisher,True
Strike_G,False
Accuracy,False
Adrenaline,False
Neutralize,False
Dagger Spray,False
Leg Sweep,False
Blade Dance,False
Backflip,False
Cloak And Dagger,False
Defend_G,False
Crippling Poison,False
Terror,False
PiercingWail,False
Deadly Poison,False
Survivor,False
Strike_G,False
Accuracy,False
Bandage Up,False
Neutralize,False
Sucker Punch,False
Backflip,False
Noxious Fumes,False
PiercingWail,False
Poisoned Stab,False
Calculated Gamble,False
Defend_G,False
Flying Knee,False
Tactician,False
Masterful Stab,False
Deadly Poison,False
Wraith Form,False
Survivor,False
Adrenaline,True
Corpse Explosion,True
Bouncing Flask,True
Terror,True
Skewer,True
Survivor,True
Deflect,True
Malaise,True
Neutralize,True
Leg Sweep,True
Backflip,True
Calculated Gamble,True
Defend_G,True
Wraith Form,True
Night Terror,True
Alchemize,True
Noxious Fumes,True
Reflex,True
Tactician,True
Prepared,True
Underhanded Strike,True
Acrobatics,True
Well Laid Plans,True
Eviscerate,True
Backstab,True
Dash,True
Glass Knife,True
Terror,True
PiercingWail,True
Flying Knee,True
Predator,True
Survivor,True
Neutralize,True
Leg Sweep,True
Backflip,True
Wraith Form,True
Flechettes,True
Escape Plan,True
Night Terror,True
Bullet Time,True
Outmaneuver,True
Endless Agony,True
After Image,True
Setup,True
Well Laid Plans,True
Acrobatics,True
Blade Dance,True
Envenom,True
Footwork,True
Dodge and Roll,True
Adrenaline,True
Dagger Throw,True
Terror,True
Grand Finale,True
PiercingWail,True
Apotheosis,True
Survivor,True
Malaise,True
Neutralize,True
Backflip,True
Calculated Gamble,True
Defend_G,True
Reflex,True
After Image,True
Tactician,True
Prepared,True
Underhanded Strike,True
Acrobatics,True
Eviscerate,True
Strike_G,False
Underhanded Strike,False
Neutralize,False
Blade Dance,False
Burst,False
PiercingWail,False
Noxious Fumes,False
Calculated Gamble,False
Defend_G,False
Die Die Die,False
Flying Knee,False
Survivor,False
Dualcast,False
Reboot,False
Streamline,False
Hyperbeam,False
Strike_B,False
Zap,False
Self Repair,False
Hologram,False
Defend_B,False
Dualcast,False
Ball Lightning,False
CurseOfTheBell,False
Go for the Eyes,False
Coolheaded,False
Self Repair,False
Strike_B,False
Zap,False
Cold Snap,False
Genetic Algorithm,False
Defend_B,False
Glacier,True
Clothesline,True
Coolheaded,True
PiercingWail,True
Hologram,True
Apotheosis,True
Dualcast,True
Tools of the Trade,True
Streamline,True
Go for the Eyes,True
TalkToTheHand,True
Echo Form,True
Outmaneuver,True
Fasting2,True
Apparition,True
Iron Wave,True
Meteor Strike,True
Mayhem,True
Dual Wield,True
Electrodynamics,True
Shrug It Off,True
Core Surge,True
Well Laid Plans,True
Acrobatics,True
Buffer,True
Force Field,True
Spot Weakness,True
Compile Driver,True
Genetic Algorithm,True
JustLucky,True
Seek,True
Sweeping Beam,True
Reinforced Body,True
Tempest,True
Heatsinks,True
Coolheaded,True
Zap,True
Hologram,True
Capacitor,True
Hello World,True
Dualcast,True
Turbo,True
Fusion,True
Machine Learning,True
Deep Breath,True
Apparition,True
BootSequence,True
All For One,True
Electrodynamics,True
Consume,True
Rainbow,True
Ball Lightning,True
Core Surge,True
Biased Cognition,True
White Noise,True
Compile Driver,True
Glacier,False
Double Energy,False
Reinforced Body,False
Tempest,False
Coolheaded,False
Zap,False
Hologram,False
Apotheosis,False
Dualcast,False
Defragment,False
Go for the Eyes,False
Redo,False
Strike_B,False
Darkness,False
BootSequence,False
Meteor Strike,False
Fission,False
Recycle,False
Steam,False
Compile Driver,False
Self Repair,False
Doom and Gloom,False
Defend_B,False
Leap,False
Seek,True
Amplify,True
Coolheaded,True
Cold Snap,True
Hologram,True
Capacitor,True
Barrage,True
Storm,True
Dualcast,True
Turbo,True
Fusion,True
Defragment,True
Go for the Eyes,True
Genetic Algorithm,True
Echo Form,True
Stack,True
Beam Cell,True
Steam Power,True
Lockon,True
Meteor Strike,True
Secret Technique,True
Fission,True
Recycle,True
Loop,True
Buffer,True
Chill,True
Compile Driver,True
White Noise,True
Self Repair,True
Doom and Gloom,True
Leap,True
Reinforced Body,False
Coolheaded,False
Zap,False
Dualcast,False
Turbo,False
Aggregate,False
Redo,False
Strike_B,False
Echo Form,False
Stack,False
Beam Cell,False
Meteor Strike,False
Conserve Battery,False
Electrodynamics,False
Skim,False
Core Surge,False
Ball Lightning,False
Steam,False
Sunder,False
Compile Driver,False
Defend_B,False
Undo,False
Dualcast,False
Buffer,False
Coolheaded,False
Strike_B,False
Zap,False
Writhe,False
Hologram,False
Doom and Gloom,False
Defend_B,False
Glacier,False
Dualcast,False
BootSequence,False
Biased Cognition,False
Rebound,False
Reinforced Body,False
Defragment,False
Coolheaded,False
Strike_B,False
Zap,False
Self Repair,False
Echo Form,False
Hologram,False
Doom and Gloom,False
Defend_B,False
Stack,False
Melter,False
Recycle,False
Dualcast,False
Ball Lightning,False
Biased Cognition,False
Rebound,False
Go for the Eyes,False
White Noise,False
Redo,False
Self Repair,False
Zap,False
Cold Snap,False
Fission,False
Hologram,False
Coolheaded,False
Defend_B,False
Skim,False
Undo,False
Glacier,False
Double Energy,False
Sweeping Beam,False
Reinforced Body,False
Coolheaded,False
Zap,False
Cold Snap,False
Hologram,False
Dualcast,False
Turbo,False
Streamline,False
Redo,False
Echo Form,False
Machine Learning,False
Beam Cell,False
Doom and Gloom,False
BootSequence,False
Reboot,False
Static Discharge,False
Lockon,False
Skim,False
Recycle,False
Core Surge,False
Buffer,False
Sunder,False
Chaos,False
Compile Driver,False
Self Repair,False
Genetic Algorithm,False
Defend_B,False
Amplify,False
Tempest,False
Coolheaded,False
Zap,False
Hello World,False
Dualcast,False
Auto Shields,False
Defragment,False
Redo,False
Strike_B,False
Doom and Gloom,False
Fission,False
Ball Lightning,False
FTL,False
Creative AI,False
Blind,False
Self Repair,False
Compile Driver,False
Defend_B,False
Undo,False
Glacier,False
Sweeping Beam,False
Reinforced Body,False
Coolheaded,False
Zap,False
Barrage,False
Dualcast,False
Turbo,False
Defragment,False
Aggregate,False
Strike_B,False
Echo Form,False
Machine Learning,False
Beam Cell,False
Darkness,False
BootSequence,False
Rebound,False
Skim,False
Recycle,False
Ball Lightning,False
FTL,False
Self Repair,False
Compile Driver,False
Defend_B,False
Necronomicurse,False
Glacier,False
Reinforced Body,False
Coolheaded,False
Cold Snap,False
Hologram,False
Dualcast,False
Go for the Eyes,False
Strike_B,False
Stack,False
Beam Cell,False
Apparition,False
Meteor Strike,False
Hyperbeam,False
Fission,False
Skim,False
Loop,False
FTL,False
Compile Driver,False
Defend_B,False
Undo,False
Consume,False
Dualcast,False
Ball Lightning,False
Parasite,False
Rebound,False
Fusion,False
Sunder,False
Force Field,False
Streamline,False
Strike_B,False
Zap,False
Defend_B,False
Double Energy,True
Coolheaded,True
Zap,True
Cold Snap,True
Hologram,True
Dualcast,True
Auto Shields,True
Fusion,True
Streamline,True
Go for the Eyes,True
Strike_B,True
Echo Form,True
Apparition,True
Fission,True
Recycle,True
Loop,True
RitualDagger,True
Consume,True
Ball Lightning,True
Buffer,True
Compile Driver,True
Self Repair,True
Genetic Algorithm,True
Defend_B,True
Seek,True
Glacier,True
Reinforced Body,True
Coolheaded,True
Zap,True
Hologram,True
Dualcast,True
Defragment,True
Go for the Eyes,True
Redo,True
Darkness,True
Apparition,True
Reboot,True
Secret Technique,True
Conserve Battery,True
Skim,True
Melter,True
Recycle,True
Core Surge,True
Biased Cognition,True
Blind,True
Self Repair,True
Compile Driver,True
Defend_B,True
Seek,True
Glacier,True
Sweeping Beam,True
Double Energy,True
Reinforced Body,True
Coolheaded,True
Cold Snap,True
Hologram,True
Barrage,True
Dualcast,True
Turbo,True
Auto Shields,True
Fusion,True
Defragment,True
Redo,True
Strike_B,True
Stack,True
Darkness,True
Reboot,True
Rebound,True
Meteor Strike,True
Lockon,True
Hyperbeam,True
Fission,True
Conserve Battery,True
Skim,True
Core Surge,True
Ball Lightning,True
Compile Driver,True
Self Repair,True
Doom and Gloom,True
Defend_B,True
Undo,True
Dualcast,False
Sunder,False
Strike_B,False
Zap,False
Skim,False
Compile Driver,False
Defend_B,False
Conserve Battery,False
Heatsinks,False
Coolheaded,False
Cold Snap,False
Hologram,False
Storm,False
Dualcast,False
Turbo,False
Rip and Tear,False
Go for the Eyes,False
Genetic Algorithm,False
Redo,False
Strike_B,False
Echo Form,False
Darkness,False
BootSequence,False
Rebound,False
Static Discharge,False
Meteor Strike,False
Conserve Battery,False
Electrodynamics,False
Core Surge,False
Ball Lightning,False
Chill,False
Biased Cognition,False
Self Repair,False
Compile Driver,False
Defend_B,False
Undo,False
Seek,True
Sweeping Beam,True
Double Energy,True
Reinforced Body,True
Coolheaded,True
Zap,True
Cold Snap,True
Hologram,True
Apotheosis,True
Dualcast,True
Turbo,True
Fusion,True
Defragment,True
Aggregate,True
Echo Form,True
Stack,True
Darkness,True
BootSequence,True
Hyperbeam,True
Conserve Battery,True
Skim,True
Core Surge,True
Chill,True
Biased Cognition,True
Sunder,True
Compile Driver,True
Defend_B,True
Seek,False
Reinforced Body,False
Tempest,False
Zap,False
Cold Snap,False
Hologram,False
Dualcast,False
Rip and Tear,False
Genetic Algorithm,False
Claw,False
Redo,False
Beam Cell,False
Darkness,False
BootSequence,False
Rebound,False
Meteor Strike,False
Hyperbeam,False
Conserve Battery,False
Core Surge,False
Ball Lightning,False
Compile Driver,False
Self Repair,False
Doom and Gloom,False
Undo,False
Amplify,False
Coolheaded,False
Zap,False
Hologram,False
Scrape,False
Dualcast,False
Defragment,False
Go for the Eyes,False
Aggregate,False
Redo,False
Strike_B,False
Echo Form,False
Electrodynamics,False
Loop,False
Ball Lightning,False
Self Repair,False
Genetic Algorithm,False
Defend_B,False
Undo,False
Dualcast,False
Darkness,False
Chill,False
Sweeping Beam,False
Double Energy,False
Reinforced Body,False
Sunder,False
Coolheaded,False
Strike_B,False
Zap,False
Cold Snap,False
Compile Driver,False
Defend_B,False
Consume,False
Dualcast,False
Rebound,False
Static Discharge,False
Strike_B,False
Zap,False
Defend_B,False
Conserve Battery,False
Dualcast,False
Ball Lightning,False
Chill,False
Sweeping Beam,False
Tempest,False
Sunder,False
Blind,False
Redo,False
Self Repair,False
Strike_B,False
Echo Form,False
Cold Snap,False
Coolheaded,False
Hyperbeam,False
Defend_B,False
Conserve Battery,False
Hello World,False
Beam Cell,False
Glacier,True
Reinforced Body,True
Tempest,True
Coolheaded,True
Hologram,True
Capacitor,True
Barrage,True
Dualcast,True
Turbo,True
Fusion,True
Aggregate,True
Redo,True
Go for the Eyes,True
Purity,True
Darkness,True
Meteor Strike,True
Lockon,True
Fission,True
Core Surge,True
Chill,True
Biased Cognition,True
White Noise,True
Compile Driver,True
Glacier,True
Core Surge,True
Dualcast,True
Buffer,True
Biased Cognition,True
Rebound,True
Turbo,True
Sunder,True
Meteor Strike,True
Go for the Eyes,True
Coolheaded,True
Zap,True
Hologram,True
Defend_B,True
Tempest,True
Coolheaded,True
Zap,True
Cold Snap,True
Hologram,True
Capacitor,True
Barrage,True
Dualcast,True
Turbo,True
Fusion,True
Streamline,True
Strike_B,True
Echo Form,True
BootSequence,True
Rebound,True
Meteor Strike,True
Thunder Strike,True
Fission,True
All For One,True
Skim,True
Recycle,True
Loop,True
Core Surge,True
Consume,True
Buffer,True
Force Field,True
Compile Driver,True
Doom and Gloom,True
Defend_B,True
Undo,True
Glacier,False
Sweeping Beam,False
Reinforced Body,False
Coolheaded,False
Cold Snap,False
Hologram,False
Dualcast,False
Streamline,False
Defragment,False
Go for the Eyes,False
Redo,False
Strike_B,False
Echo Form,False
Rebound,False
Static Discharge,False
Conserve Battery,False
Skim,False
Electrodynamics,False
Recycle,False
Buffer,False
FTL,False
Self Repair,False
Compile Driver,False
Defend_B,False
Undo,False
Dualcast,False
Ball Lightning,False
Buffer,False
CurseOfTheBell,False
Auto Shields,False
Sunder,False
Fusion,False
Streamline,False
Chaos,False
Coolheaded,False
Writhe,False
Bite,False
All For One,False
Compile Driver,False
Defend_B,False
Conserve Battery,False
Electrodynamics,False
Beam Cell,False
PanicButton,True
Heatsinks,True
Coolheaded,True
Zap,True
Hologram,True
Capacitor,True
Apotheosis,True
Hello World,True
Panacea,True
Dualcast,True
Impatience,True
Aggregate,True
Go for the Eyes,True
Darkness,True
BootSequence,True
Secret Weapon,True
Meteor Strike,True
Steam Power,True
Skim,True
Electrodynamics,True
Loop,True
Ball Lightning,True
Chill,True
Biased Cognition,True
Steam,True
Force Field,True
Sunder,True
Compile Driver,True
Defend_B,True
Seek,False
Glacier,False
Double Energy,False
Coolheaded,False
Cold Snap,False
Hologram,False
Dramatic Entrance,False
Dualcast,False
Turbo,False
Streamline,False
Aggregate,False
Redo,False
Go for the Eyes,False
Strike_B,False
Echo Form,False
Darkness,False
